ID,Campaign ID,Engine,Type,Policy Violation,Reason,Reason Type,Text,Synchronous Disapproval?,Exemptible?,Runnable?,Disapproved On,Last Updated By,Last Updated On,Valid?,Resolution?,% Fulfilled,% Time Used,Campaign Status
45844682,2644447,GOOGLE,Sitelink,COMMISSION_OF_A_CRIME_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/19 08:26:30,System  ,,Undetermined,None,71.76%,70.83%,active
47707160,2646914,GOOGLE,Sitelink,COMMISSION_OF_A_CRIME_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/04/10 20:10:05,Rubiga G,2026/04/17 04:05:23,Valid,Will Not Fix,70.64%,70.83%,active
45805322,2647358,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/17 08:14:27,Preethikrishnan Last,2026/02/06 01:27:13,Valid,Will Not Fix,70.42%,70.83%,active
45844538,2644447,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/19 08:26:30,System  ,,Undetermined,None,71.76%,70.83%,active
45814054,2647356,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/17 22:44:28,System  ,,Undetermined,None,68.10%,70.83%,active
45822522,2647356,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/17 22:50:23,System  ,,Undetermined,None,68.10%,70.83%,active
45822644,2647413,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 01:56:48,System  ,,Undetermined,None,70.40%,70.83%,active
45824311,2647357,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 04:47:48,System  ,,Undetermined,None,69.89%,70.83%,active
45822687,2647358,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 04:28:42,Preethikrishnan Last,2026/02/06 01:27:13,Valid,Will Not Fix,70.42%,70.83%,active
45822689,2647414,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 04:48:08,System  ,,Undetermined,None,68.66%,70.83%,active
45822708,2646915,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 03:44:07,System  ,,Undetermined,None,66.76%,70.83%,active
45814114,2647318,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/17 21:32:49,System  ,,Undetermined,None,65.30%,70.83%,active
45814115,2647318,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/17 22:15:39,System  ,,Undetermined,None,65.30%,70.83%,active
45822523,2647356,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/17 22:50:23,System  ,,Undetermined,None,68.10%,70.83%,active
45814040,2647318,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/17 20:30:59,System  ,,Undetermined,None,65.30%,70.83%,active
45822643,2647413,GOOGLE,Sitelink,COMMISSION_OF_A_CRIME_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 01:39:35,System  ,,Undetermined,None,70.40%,70.83%,active
45822675,2647413,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 01:56:55,System  ,,Undetermined,None,70.40%,70.83%,active
45824314,2647320,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 05:28:05,System  ,,Undetermined,None,66.55%,70.83%,active
45824313,2647320,GOOGLE,Sitelink,COMMISSION_OF_A_CRIME_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 05:28:05,System  ,,Undetermined,None,66.55%,70.83%,active
45824373,2647320,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 05:27:38,System  ,,Undetermined,None,66.55%,70.83%,active
45822686,2646915,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 03:22:49,System  ,,Undetermined,None,66.76%,70.83%,active
45822709,2646915,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 03:44:54,System  ,,Undetermined,None,66.76%,70.83%,active
45824319,2647757,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 06:12:54,System  ,,Undetermined,None,69.68%,70.83%,active
45824531,2647884,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 06:24:55,System  ,,Undetermined,None,67.80%,70.83%,active
45824554,2646863,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 08:00:04,System  ,,Undetermined,None,72.88%,70.83%,active
47624398,2647358,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/04/04 19:32:53,Rubiga G,2026/04/08 04:16:41,Valid,Will Not Fix,70.42%,70.83%,active
45824371,2647414,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 05:16:29,System  ,,Undetermined,None,68.66%,70.83%,active
45824372,2647414,GOOGLE,Sitelink,COMMISSION_OF_A_CRIME_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 05:16:29,System  ,,Undetermined,None,68.66%,70.83%,active
45824542,2647759,GOOGLE,Sitelink,COMMISSION_OF_A_CRIME_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 06:34:36,System  ,,Undetermined,None,71.72%,70.83%,active
45824543,2647759,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 06:34:37,System  ,,Undetermined,None,71.72%,70.83%,active
45834744,2647702,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 21:59:43,System  ,,Undetermined,None,69.06%,70.83%,active
45834736,2647702,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 22:10:27,System  ,,Undetermined,None,69.06%,70.83%,active
45842600,2647414,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/19 01:02:39,System  ,,Undetermined,None,68.66%,70.83%,active
45834743,2647837,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 21:19:46,Preethikrishnan Last,2026/02/16 23:31:51,Valid,Will Not Fix,66.86%,70.83%,active
46807275,2647837,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/12 21:35:11,Preethikrishnan Last,2026/02/16 23:31:51,Valid,Will Not Fix,66.86%,70.83%,active
45834735,2647837,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 21:14:04,Preethikrishnan Last,2026/02/16 23:31:51,Valid,Will Not Fix,66.86%,70.83%,active
47369551,2647838,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/03/18 21:13:59,Praveenkumar C,2026/03/20 06:34:53,Valid,Will Not Fix,66.02%,70.83%,active
45834795,2647413,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/19 01:03:38,System  ,,Undetermined,None,70.40%,70.83%,active
45834799,2647757,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/19 02:10:18,System  ,,Undetermined,None,69.68%,70.83%,active
45842667,2647757,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/19 02:22:10,System  ,,Undetermined,None,69.68%,70.83%,active
45834745,2647702,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 22:10:27,System  ,,Undetermined,None,69.06%,70.83%,active
47369552,2647838,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/03/18 21:13:59,Praveenkumar C,2026/03/20 06:34:53,Valid,Will Not Fix,66.02%,70.83%,active
45834793,2647838,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 22:47:19,Praveenkumar C,2026/03/20 06:34:53,Valid,Will Not Fix,66.02%,70.83%,active
45834749,2647884,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/18 23:23:12,System  ,,Undetermined,None,67.80%,70.83%,active
45842641,2647320,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/19 01:03:09,System  ,,Undetermined,None,66.55%,70.83%,active
45844085,2647759,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/19 06:46:28,System  ,,Undetermined,None,71.72%,70.83%,active
45844685,2647758,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/19 09:47:56,System  ,,Undetermined,None,69.07%,70.83%,active
