ID,Campaign ID,Engine,Type,Policy Violation,Reason,Reason Type,Text,Synchronous Disapproval?,Exemptible?,Runnable?,Disapproved On,Last Updated By,Last Updated On,Valid?,Resolution?,% Fulfilled,% Time Used,Campaign Status
46632729,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632730,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632732,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632733,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632734,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632736,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632737,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632738,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632740,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632741,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
